"Accessible, inclusive, rooted in community, does not require expensive equipment or facilities.","""flourish"" describes the growth and success of stickball, not physical growth.",1,1
To describe the growth and spread of false information within the field of Bronte scholarship.,"""flourish"" describes the spread of ideas, not physical growth or blooming.",2,1
"Entertainment industry grew and thrived, showing a significant increase in consumption and revenue.","""flourish"" describes growth and prosperity, not physical blooming or development.",2,1
Historical significance of the agreement and its long-lasting impact on bilateral relations.,"""Flow"" describes a non-physical, abstract process of relations unfolding over time.",2,0
"Literal description of beer being poured from pitchers, not a metaphorical use of ""flow"".","""Flow"" describes the physical movement of beer from pitchers.",3,0
Investors seek returns and are more likely to invest in funds with a track record.,"""Flow"" describes the movement of money, but money is an abstract entity that doesn't flow physically.",2,0
Describing tears moving down his face; literal action of tears flowing.,"""Flowing"" describes the physical movement of tears down the face.",3,0
Investors may have been concerned about market volatility or economic uncertainty during that time.,"Money is an abstract concept, cannot physically flow like a liquid.",1,0
It is used to describe the movement or distribution of business money to Democrats.,"""Flowing"" describes the movement of abstract entities (money) rather than physical fluids.",2,0
"Describing physical movement or transfer of substances, not just a metaphorical concept.","""Flow"" describes the physical movement of oil and gas from the zones.",3,0
"Describing the movement of money in a literal sense, without the need for metaphorical comparison.","""Flow"" describes movement of abstract entity (money) like a liquid, not physical fluid.",2,0
"Flow describes the smooth and continuous progression or movement of the play ""Quartet"".","Comparing the play's progression to a flowing stream of lava, not actual liquid flow.",2,0
To centralize decision-making and better coordinate marketing efforts across all divisions.,"""Flow"" describes the transfer of abstract concept ""marketing clout"", not a physical fluid.",1,0
- Explains movement of electrons,"Electrons physically move through a conductor, such as silicon, in an electric current.",2,0
Flow refers to the movement or passage of substances through the body's digestive system.,Refers to the physical movement of substances through the body.,3,0
Aflatoxin discovery disrupts corn market flow by slowing drop in futures prices.,"""Flow"" refers to the physical movement of harvested corn into grain elevators.",2,0
Investors seeking higher returns or shifting from other investments due to market volatility.,"""Flow"" describes movement of abstract entity (money) rather than physical fluid.",1,0
Flow refers to the natural progression or outcome based on the resolution of the Vietnam issue.,"""Flow"" describes the abstract concept of a prevailing view emerging, not physical movement.",2,0
"Japan is a hub for art events, galleries, and international exhibitions, attracting artists from around the world.","""Flowing"" describes the movement of abstract concept ""art"" rather than a physical entity.",1,0
"National level resistance, lack of representation, desire for local support, political strategy, lack of influence.","""Flow"" describes an abstract concept, implying a natural, effortless progression.",1,0
